size,voltage,n,A,omega,log_tlorentz
500,5.00,1.7599999999997908,0.49738053800968746,0.5983499110208492,-10.603030377907103
500,1.00,2.0099771046454906,0.16152032596702,0.839952495957404,-5.212675518323713
500,1.50,1.9900000000000295,0.0424176290982819,0.15520119363262125,-7.4495900976061105
500,1.75,2.009960760256375,0.2454438823047262,0.7254009181042983,-4.413464356676149
500,2.00,1.9900000000000002,0.3032027862962025,0.2927682360145624,-5.708141349389652
500,2.25,2.0099999999999993,0.3873776526666179,0.5351318813415233,-6.572941628341309
500,2.50,2.0099999999999993,0.4607377418837031,0.8697539686681393,-7.200735759181924
500,2.75,1.9900000001446836,0.4539958017027288,-0.5161668017294687,-7.899553688271005
500,3.00,2.0099999999999993,0.44519078114272004,-0.3538838028475935,-8.596564478309611
500,3.25,2.009999999648958,0.5590791830970216,1.8558514341224783,-8.836978525251638
500,3.50,2.0099999871359175,0.5221135668323785,1.1393894521487613,-9.729908312707163
500,3.75,2.0054715849030815,3.1650059872471967,11.02133880928337,12.38446587928291
500,4.00,2.0080757737643697,3.0858898348642634,22.3901905450985,30.945250227635082
500,4.25,1.9900000000000015,0.5073640653919916,0.6618657626468767,-9.821711037842178
500,4.50,1.9992024543925844,0.4673459471208412,0.6393626555332954,-16.37735695080679
500,4.75,1.9900000000187157,0.5066373878139537,0.5268387481860889,-9.749704757133387
500,5.00,2.0099999999999913,0.49733253797662574,0.5954222010253756,-10.603801199538312
500,1.00,2.259947431908538,0.15895397443554088,0.8222650104531205,-5.253522031448956
500,1.50,2.2400000000000015,0.04247483414033329,0.1704897752942588,-7.459214255016867
500,1.75,2.259912953218165,0.24300926651572022,0.7287543214155613,-4.44264790144438
500,2.00,2.2400000000000007,0.303060738939675,0.3046546284303947,-5.7231093300710585
500,2.25,2.2599999999999945,0.387965170309966,0.5443955726913426,-6.583216682351754
500,2.50,2.2599999999999993,0.4602729472169975,0.8724156137672784,-7.217173375868115
500,2.75,2.2400000000353733,0.4549851622999795,0.5303243650373691,-7.909997375178976
500,3.00,2.2599999999999993,0.4452977544464218,0.35802592706827274,-8.605595523171747
500,3.25,2.2599999158122928,0.559246440176415,1.8600501812968961,-8.848569044998158
500,3.50,2.2599999997775106,0.5221404652494875,1.139068127700554,-9.737138378961811
500,3.75,2.2550062987129014,3.1627797329915466,11.024723437550723,12.362781509031517
500,4.25,2.240000000006132,0.5072826805021746,0.6586216024794275,-9.822736818914347
500,4.50,2.2493389213614012,0.4673459351455329,-0.5690939671036094,-17.59016110250764
500,4.75,2.240000000000068,0.5066344401798831,0.5252565951219751,-9.750732821192587
500,5.00,2.25999999832296,0.49731150430029064,0.5938405757209281,-10.606823112154736
500,1.00,2.5099715962625493,0.15708438710973452,0.8073725615431412,-5.284269496906113
500,1.50,2.490000000009632,0.043947404076055734,0.31121257584993656,-7.456350341181472
500,1.75,2.5098270293451193,0.2413537422670576,0.7310104778494003,-4.4646246124217015
500,2.00,2.490000000000001,0.30290402232589964,0.31331114917859726,-5.735452355163566
500,2.25,2.5099999999999913,0.38836646676201714,0.551034405472902,-6.5919167518849315
500,2.50,2.5099999999999993,0.45990095534331654,0.8741323630460042,-7.230361576150288
500,2.75,2.490000000063358,0.4557153552804562,0.54082085088614,-7.918717479243839
500,3.00,2.5099999999999993,0.445376790967224,0.36111576800328443,-8.613314438753914
500,3.25,2.5099999999999993,0.5593665073626819,1.8630907772410437,-8.858052674715495
500,3.50,2.5099999013507017,0.5221597860339534,1.138819904995006,-9.74339941355488
500,3.75,2.5045194575857384,3.1624004591729653,11.025257887215052,12.349847951588998
500,4.00,2.506305410251127,3.082118098508768,22.402204741587802,30.894559829797064
500,4.25,2.490000000000482,0.5072501210301136,0.6568848404024303,-9.825187271861505
500,4.75,2.490000000000001,0.5066317378090517,0.5240789808448838,-9.752414150502219
500,5.00,2.5099999971208726,0.497263631630287,0.5915267889341792,-10.607411924465652
10000,1.00,1.5008268908478866,0.4724152635935911,6.839512640587572,5.121346203362133
10000,1.25,1.5004378129238256,0.004813322802201098,-0.5657185527113869,-17.509195846654727
10000,1.75,1.509999938923286,0.2038634920841269,0.03331214702471274,-5.1439103987632615
10000,2.00,1.4900000000000002,0.44799042722644217,0.2612484028578957,-5.570547135030449
10000,2.25,1.5099999999405223,0.48444076779802114,-0.18867349614472023,-6.323026788675157
10000,2.50,1.5099999999999998,0.5070730380217396,0.1632224516287248,-6.678781149575493
10000,2.75,1.5099999999999998,0.5577913300988636,0.3694563981566821,-7.009105533499363
10000,3.00,1.5099999999999871,0.518635860487248,0.11052866949820886,-7.373695546677721
10000,3.25,1.5099999999999998,0.5245397603828806,0.17785344468852912,-7.720341627258927
10000,3.50,1.5099999999999967,0.523081087785613,0.09543759399224368,-7.873969568806814
10000,3.75,1.5099999999949583,0.5261594726294512,0.09391409950319475,-8.017479144728355
10000,4.75,1.4900002644021495,0.5252704518882235,-4.9593796860999614e-06,-8.559024366690668
10000,5.00,1.4900000000000002,0.5265691778173078,-0.024887260102924278,-8.639235193724167
10000,1.00,1.749888970218341,0.4726967087580231,6.835918116889004,5.095932042392486
10000,1.25,1.750489868430618,0.0048146546663835315,-0.8820118794511428,-17.138383452537326
10000,1.75,1.7599999999956375,0.1915838490393413,0.06310293267695288,-5.186621142279946
10000,2.00,1.7400000000000002,0.451881685793316,0.2942633136700688,-5.58062977047721
10000,2.25,1.7400000000000098,0.4884475828873233,-0.2203746759643576,-6.3309784025363225
10000,2.50,1.743092221186821,0.5091846155347485,0.1885038676893118,-6.694464738962417
10000,2.75,1.7599999999999998,0.560910659558551,0.3935265257014938,-7.019411035935796
10000,3.00,1.7599999999999572,0.5197275764790869,0.1420117713855709,-7.388549661149458
10000,3.25,1.7599999999964624,0.5259943624339539,-0.20522342556176437,-7.73955681156194
10000,3.50,1.7599999999999998,0.524735196954467,0.1291328489680061,-7.888029383857359
10000,3.75,1.7400000000000078,0.5276962914502404,0.1292329508539424,-8.026937931357125
10000,4.00,1.7400000000000015,0.5264223545785959,0.061448848063309906,-8.099211814975918
10000,4.50,1.7400000000000002,0.5270736483127685,-0.05072940409880888,-8.416803202148566
10000,4.75,1.740000000000371,0.5265429071629172,-0.07106168351772506,-8.569802414159778
10000,5.00,1.7400000000000002,0.5280314547999034,-0.07932430003342708,-8.649512813600241
10000,1.00,1.999121542670368,0.4718003587648283,6.84225171571914,5.0654365190422395
10000,1.25,2.0003376265121178,0.004813322754821169,0.612541942121089,-16.62382224781638
10000,1.75,1.990000000000506,0.18709269989373178,0.08178234136283112,-5.206598412390282
10000,2.00,1.9900000000000002,0.4548164916383487,0.3172499970802656,-5.588766605345347
10000,2.25,1.9900000000000162,0.49146329236728675,-0.24410560224458602,-6.338906916052836
10000,2.50,1.9900000000000002,0.5113137001208478,0.20881042720201146,-6.706850327794575
10000,2.75,2.009999999999999,0.5628963660765959,0.4088918022501317,-7.028518974267413
10000,3.00,2.009999999999949,0.5207485897688442,-0.1628960439137072,-7.400389358089665
10000,3.25,1.9900000000000018,0.5270928391684101,-0.2232152735335327,-7.753545575950569
10000,3.50,2.0099999999999993,0.5258830878739065,0.14991180983824148,-7.900313116419298
10000,3.75,1.9900000000000253,0.5289855922150686,0.15312352511367608,-8.035740966464271
10000,4.00,1.9900000000000289,0.527480245208146,0.09722455010705003,-8.106512598736872
10000,4.25,1.9900000000000002,0.5265814482516631,0.05942828129345901,-8.32042783291467
10000,4.50,1.9900000000000002,0.5283625544228764,-0.08489750487525467,-8.425727965270884
10000,4.75,1.990000000000002,0.5274492278644926,0.09497977913676381,-8.579049639436933
10000,5.00,1.9900000000000002,0.5289676876957833,-0.101627490047067,-8.657999520057416
10000,1.00,2.249679884082251,0.4717800081568269,6.842487931662953,5.050325087342682
10000,1.25,2.2497846091102436,0.004813323020791372,0.5117422071756557,-16.90894599867551
10000,1.75,2.2400000000000007,0.18557688621775612,0.09944634561012247,-5.218113892265633
10000,2.00,2.240000000000183,0.4571106047174974,0.3339717102807451,-5.595365731125245
10000,2.25,2.240000000000001,0.49353373653549304,-0.2606994765185395,-6.346044539353143
10000,2.50,2.2400000000000007,0.5131178928960973,0.22442195104313023,-6.716702728092532
10000,2.75,2.2599999999999962,0.5642134488958134,0.41915549935417284,-7.036467743182992
10000,3.00,2.259999999999998,0.5216071451176855,-0.17770925125086987,-7.410006780162312
10000,3.25,2.2400000000000033,0.528059274732863,0.2378656975622965,-7.765870283510106
10000,3.50,2.259999999999888,0.5267825094987049,0.16474125132237197,-7.910587081947154
10000,3.75,2.2400000000000007,0.5300594154429669,0.17064628223190784,-8.043080114716652
10000,4.00,2.240000000000001,0.5283932509159692,0.11813088634093076,-8.112620925496067
10000,4.25,2.2400000000000007,0.5276191891347797,-0.08465722569210954,-8.327065301189869
10000,4.50,2.2400000000005695,0.5293388288481702,0.10477215948092183,-8.432438498586777
10000,4.75,2.240000000000002,0.5282509487470723,-0.11180568117125306,-8.58724985055841
10000,5.00,2.2400000000000007,0.529856479309789,-0.1183208926581637,-8.665364034046664
10000,1.00,2.50088966451031,0.47167531677669994,6.841866428244141,5.034762033852757
10000,1.25,2.4996267375979278,0.004814896797025293,-0.8113937137871127,-16.42742857560958
10000,1.50,2.5099999999999993,0.4151398311641376,6.719298331111027e-06,-4.42615951446871
10000,1.75,2.490000000000003,0.1857035412745218,0.11536771266189258,-5.224441739298056
10000,2.00,2.4900000000000007,0.45896631103198704,0.34657447740437347,-5.600745908149318
10000,2.25,2.4900000000011278,0.49499081732951306,-0.2726654027787546,-6.352384619066872
10000,2.50,2.49000000000002,0.5145649909749206,0.2364338909342203,-6.7247664715646565
10000,2.75,2.5099999999999905,0.5651162488250118,0.42626520752883207,-7.043395158412923
10000,3.00,2.509999999999466,0.5223189783055676,-0.18876734221759395,-7.417966486082052
10000,3.25,2.4900000000000206,0.5288399456559248,0.2490776751128259,-7.775980986376717
10000,3.50,2.5099999999999993,0.5275212875511379,0.17592944190061577,-7.919180788086553
10000,3.75,2.49000000000001,0.5309794676387607,0.1843406226036211,-8.049272246652176
10000,4.00,2.4900000000000007,0.5291843404597515,0.1331896322621578,-8.11788885939865
10000,4.25,2.4900000000000007,0.5284100977272109,-0.10019260312565739,-8.331922768908214
10000,4.50,2.4900000000000007,0.530283336960369,0.12045183592866543,-8.438534027946172
10000,4.75,2.4900000000000007,0.5289658330440231,0.12472279300955849,-8.594372970003441
10000,5.00,2.4900000000000007,0.5306887890542954,0.13181563421232587,-8.67171219496701
5000,1.00,1.5099170270394222,0.003216577041406401,-3.652487510215872e-05,-6.421066737125288
5000,1.25,1.5099999999999998,1.1288601848746171,-0.0008670569958855231,-3.2234551913558493
5000,1.50,1.5099570894009056,0.04340882139596201,1.5126732342888323,-3.4530907170807246
5000,1.75,1.5099999999999976,0.18708931692755934,-0.07951044047957369,-5.21461323067407
5000,2.00,1.4900000000000002,0.4158309819296208,0.235391359833142,-5.85444753960699
5000,2.25,1.4900000000000002,0.4882971683623865,0.2595662789883376,-6.516808521827647
5000,2.50,1.5099999999999998,0.5009495385953034,0.20280121879225782,-7.071569492448137
5000,2.75,1.5099999999999998,0.512701731916462,-0.17931715282094346,-7.526424630816768
5000,3.00,1.5099999999999998,0.5187063139321054,0.17138869698186757,-7.851382600321815
5000,3.25,1.5099999999999998,0.5224763656803526,0.11709682436497033,-8.04746328742993
5000,3.50,1.5099999999999998,0.5233622455518884,-0.0791204176242902,-8.319204083146104
5000,3.75,1.4900000000000007,0.5256278293551676,0.10048371623685788,-8.531364275529716
5000,4.00,1.4900000000009805,0.5263638863776746,-0.08486731350031179,-8.650323865148879
5000,4.25,1.5099999999999998,0.5219429704045802,0.0300660364777478,-8.936388644500388
5000,4.50,1.4900000000000002,0.5260496346927909,-0.14597624788715047,-9.011243194363129
5000,4.75,1.5099999999999998,0.5229611360575809,0.061838823041810424,-8.942880271643258
5000,5.00,1.5099999999999674,0.5243093132500644,0.1128183851803013,-9.08472172373554
5000,1.00,1.7586698993776788,0.003242325682668031,3.1058178673797017e-06,-6.3871213719582745
5000,1.25,1.7599999999999998,1.1620292418650129,6.718797221498872e-05,-3.4820420804228998
5000,1.50,1.7597391490332346,0.042677591703598056,1.5196704774537626,-3.5185650490359865
5000,1.75,1.7400000000000002,0.18491958633337036,-0.1110288031432607,-5.232349925131729
5000,2.00,1.7400000000000015,0.41870253214215675,0.2650946819061916,-5.868405577636323
5000,2.25,1.7400000000000013,0.4911256337482927,0.28938857938756996,-6.53155689412345
5000,2.50,1.7400000000003317,0.5032524039181627,0.22835675593378088,-7.083575467684794
5000,2.75,1.7599999999999998,0.5140591501844227,-0.20644980018601752,-7.544869058388952
5000,3.00,1.7599999999999998,0.520158501521246,0.19824843892567312,-7.868233543305191
5000,3.25,1.759999999999998,0.5239220294029994,0.14910897771119336,-8.058823738840607
5000,3.50,1.7400000000117484,0.5243974014540644,0.1168388780280133,-8.32965372297965
5000,3.75,1.740000000000008,0.5266618618483203,0.13338162538084067,-8.544432292263128
5000,4.00,1.7400000000000002,0.5271380941047985,-0.11374040960204507,-8.66207643326169
5000,4.25,1.7599999999999998,0.5225225787979713,-0.07232601159910713,-8.94275096162574
5000,4.50,1.7400000000000002,0.5264478128587123,0.15825536737846033,-9.0138551563732
5000,4.75,1.7599999999999998,0.5236281401808681,-0.09061018965161163,-8.948605790550435
5000,5.00,1.7599999999999774,0.5244861574893773,-0.12083245184890337,-9.079322657719873
5000,1.25,2.0099999999999993,0.9888068829917182,-0.00011315257102706425,-3.715116256500344
5000,1.50,2.0088649893554784,0.04221505617457997,1.524259727810908,-3.563053623162792
5000,1.75,1.9900000000000002,0.18503334405501964,-0.13752543789078192,-5.241718046095558
5000,2.00,1.9900000000000002,0.4201275861272037,0.2835146632187932,-5.881414332686017
5000,2.25,1.9900000000000002,0.49308647793151456,0.3098241785537178,-6.543615916509729
5000,2.50,1.9900000000000018,0.5053765418441437,0.24921690629263563,-7.093608874436353
5000,2.75,2.0099999999999993,0.515110580215332,-0.22498161007991485,-7.559664941046867
5000,3.00,2.0099999999999967,0.5213558843397343,0.21741186395811854,-7.8815297133206546
5000,3.25,2.0099999999991423,0.5250630338098119,0.17039157387339593,-8.068123489447666
5000,3.50,1.9900000000005142,0.5255022277902385,-0.14344086247773574,-8.338929054043966
5000,3.75,1.9900000000007552,0.5276439420084151,-0.1563648402799553,-8.555625828145612
5000,4.00,1.9900000000000002,0.5278717264167355,-0.13394810960291645,-8.672216791504516
5000,4.25,2.0099999999999922,0.5229775393237436,-0.0903062159124531,-8.947689399138296
5000,4.50,1.9900000000000002,0.5267237667275027,0.16599340635263968,-9.016605513607187
5000,4.75,2.009999999999998,0.5240640448105328,0.10491708186938911,-8.95298149743742
5000,5.00,1.9900000000000002,0.5245792496765751,-0.12460255528639148,-9.075473230913337
5000,1.25,2.2599999999999993,1.087615636206077,-0.00043186603181347735,-3.8456385072785024
5000,1.50,2.258366960478,0.041900146403984886,1.5274701241022044,-3.595191076791256
5000,1.75,2.2400000000000198,0.18579538050765032,-0.15803449291831734,-5.2476099891992245
5000,2.00,2.2400000000000007,0.42103934893286,0.296464918154872,-5.892421373603947
5000,2.25,2.2400000000000007,0.49449733546394026,0.324434961839794,-6.553567838574906
5000,2.50,2.2400000000000007,0.5070374420019977,0.2647707137184797,-7.101767690360592
5000,2.75,2.2599999999972744,0.5159191395517062,-0.23824646675285574,-7.571748238316929
5000,3.00,2.2400000000000047,0.5222456801197006,0.23062858070888692,-7.891542317809857
5000,3.25,2.2599999999999993,0.5260199399470785,0.18624359390276923,-8.075781349277431
5000,3.50,2.2400000000000007,0.5264349723737336,-0.16190201102934484,-8.346682229326785
5000,3.75,2.240000000000122,0.5284745583117145,0.17304917997431998,-8.565204414454474
5000,4.00,2.2400000000000015,0.5285780431036229,0.14978753108782136,-8.680848081947316
5000,4.25,2.2599999999999993,0.5232890623513715,-0.10055800852494812,-8.951738176928647
5000,4.50,2.2400000000000007,0.526909070663048,0.1709180482036776,-9.019070694597787
5000,4.75,2.2599999999999993,0.5243599921972154,-0.11365070720543792,-8.956814141564081
5000,5.00,2.2400000000004154,0.5246375818293826,0.12672882822502254,-9.072145683909456
5000,1.00,2.4902541273651466,0.0032964087296940914,-4.845367439657548e-05,-6.314169697343503
5000,1.25,2.5099999999999993,1.0454940734585192,-1.1081444837525096e-05,-3.9722821842497815
5000,1.50,2.504743903080773,0.041685792703433026,1.529741285404114,-3.618699582112169
5000,1.75,2.4900000000000007,0.1864628855351126,-0.17342904087953354,-5.252616946704077
5000,2.00,2.4900000000000007,0.4216624073051032,0.30598492183768317,-5.901728543479746
5000,2.25,2.490000000000001,0.49555032757346423,0.3352609478902782,-6.56186445592977
5000,2.50,2.490000000000002,0.5083135693346089,0.2765429640736894,-7.108647155615758
5000,2.75,2.5099999999999993,0.5165504630423288,-0.24808894586987457,-7.581757721868294
5000,3.00,2.490000000001434,0.5230241051635811,-0.24169497784196173,-7.90062931560353
5000,3.25,2.4900000000000007,0.5267820118085457,0.19776619598297315,-8.081729721830431
5000,3.50,2.490000000000008,0.5271984317998389,-0.1755645237650892,-8.353335743102729
5000,3.75,2.490000000000015,0.5291472354404299,0.1855336120663944,-8.573431538781556
5000,4.00,2.490000000000002,0.5292471691528087,0.16272597497822683,-8.688210372921084
5000,4.25,2.5099999999998945,0.5235014060029216,0.10702938372360594,-8.955224692924903
5000,4.50,2.490000000000067,0.5270320645851756,-0.1740789174190993,-9.021183975033871
5000,4.75,2.490000000000007,0.5245515811896294,0.11900769021918102,-8.959946226585211
5000,5.00,2.4900000000000007,0.5246704353848406,-0.12776047234910873,-9.069484114146272
800,1.00,1.509967348081827,0.010760921501738267,0.00010566862786906434,-8.109704963652431
800,1.50,1.5099799850221896,0.02096988151268505,-6.589070767293511e-05,-8.305793181257995
800,1.75,1.5099962617574707,0.10015748476517895,2.7031318064915672e-05,-5.122330792598777
800,2.25,1.4900000000000004,0.5553080556033816,0.4917712862491131,-5.96177727472067
800,2.50,1.4900000000000002,0.539036891317685,0.4185890391506745,-6.150826854960328
800,2.75,1.5099999999999998,0.5576857870766482,0.7857005793599224,-6.703992528919461
800,3.00,1.4900000000000002,0.5129601751217496,-7.348524156165179e-06,-6.583655270017583
800,3.25,1.4900000000012368,0.5428664146368624,0.7045931509270711,-7.407127154560573
800,3.50,1.5038306986677237,0.46201601288636174,-0.401108513782337,-9.923222903416123
800,3.75,1.5099999999999998,0.48012249173586646,0.3194055846244674,-8.833152731842302
800,4.00,1.5099999999999916,0.5113408199478324,-0.6386842598084438,-8.51706696606156
800,4.25,1.509999997662252,0.6761796816867469,1.8779961707165815,-7.990732190693505
800,4.50,1.4900000000000002,0.5299643672725758,0.5162737802164058,-8.401764618821211
800,5.00,1.4900000000000002,0.5112045631795836,0.09080498118962672,-9.170316471392239
800,1.50,1.7599999985888435,0.021450306160251377,-0.1626157001035912,-8.27084380363846
800,1.75,1.759990871904949,0.09243073976147742,-3.3561369108689935e-05,-5.173434829989419
800,2.25,1.7400000000000002,0.5593328491727412,0.5231385947593934,-5.971406201630415
800,2.50,1.7400000000000044,0.5413472723065623,0.4483007344315156,-6.166971592685167
800,2.75,1.7599999999999998,0.5596773570516209,0.8004318663423778,-6.715602207423439
800,3.00,1.759999999999966,0.5289990483046397,0.1640067715421028,-6.583241114660027
800,3.25,1.75999999999799,0.5404840645475217,0.7100060650441025,-7.447717660722208
800,3.50,1.758073865993916,0.4713578253292211,0.7015892623804955,-10.416645442332236
800,3.75,1.7599999999999998,0.4790253528543177,0.30726735459191756,-8.83885803650617
800,4.00,1.759999999999998,0.5119310094197063,0.6497637418651098,-8.531971613249713
800,4.25,1.7599999993883997,0.6784644750446449,1.9030424084104924,-8.00259087137202
800,4.50,1.7400000000000002,0.5331307925018901,0.5515904016884656,-8.416274377293751
800,5.00,1.740000000003225,0.5112085895380599,0.09421974892986423,-9.153574304638822
800,2.25,1.9900000000000002,0.5622507687872426,0.544671489565678,-5.9791698963300455
800,2.50,1.990000000000026,0.5426519916953718,0.4681546773079767,-6.180744161398577
800,2.75,2.0099999999999993,0.5607824703976564,0.8084376845849699,-6.726058529362806
800,3.00,2.0099999999999993,0.5346299442104967,0.19744172167607404,-6.586183394224438
800,3.25,2.0099999999999993,0.5380119554628241,0.7077608572272588,-7.479611708273975
800,3.50,2.00147789309705,0.47129264883703725,0.6975629527544209,-10.416016304869514
800,4.00,2.0099999999999993,0.512385472635474,0.65778754916577,-8.543842016430794
800,4.25,2.009999998435985,0.679920147119571,1.9191029593260527,-8.012831595969958
800,4.50,1.9900000000000002,0.535261694701868,0.5754548698969632,-8.42821351151311
800,5.00,2.00999976755698,0.5111895048854946,0.09486724899776927,-9.1392174706173
800,2.25,2.2400000000000007,0.5644640263330717,0.5600886693996341,-5.985487990180486
800,2.50,2.2400000000000007,0.5434245795954121,0.4820551560046864,-6.192371179389393
800,2.75,2.2599999999999993,0.5614109450578421,0.8129038881445898,-6.735239609936159
800,3.00,2.2599999999999993,0.5379874757467279,0.21655326483677417,-6.5900477394494
800,3.25,2.2599999999999993,0.535419559193975,0.7014137731360028,-7.507605889012558
800,3.50,2.250124166057001,0.46207269199043133,0.3952442174055468,-9.907456888691565
800,4.00,2.259999999999789,0.5127487931574346,0.6639010049104068,-8.553530136691224
800,4.25,2.2599999999932634,0.6809094508306825,1.9300807138194989,-8.02156229144248
800,4.50,2.2400000000000007,0.5367729050387126,0.5924049823612799,-8.438103222694423
800,5.00,2.2599999999999993,0.5111677015419452,0.09447383716125138,-9.128654694209812
800,2.25,2.4900000000000007,0.5662060200115732,0.571568215339926,-5.99070284977391
800,2.50,2.4900000000000007,0.543926014503628,0.4922160236397355,-6.202112699459668
800,2.75,2.5099999999999993,0.5617492316254397,0.8153764142281731,-6.743358530849814
800,3.00,2.5099999999999993,0.540419071042145,-0.23011605997643284,-6.593807662550241
800,3.25,2.5099999999999993,0.532826986646466,0.6927497868399407,-7.532411048366947
800,3.50,2.500422585744616,0.4620775754382547,0.3940523948919347,-9.90636960767833
800,3.75,2.509979803673501,0.46214509020655137,-9.407398514780037e-06,-8.846473792114086
800,4.00,2.5099999999949927,0.5130412519291994,0.6686667286020117,-8.56159477331918
800,4.25,2.5099999925292984,0.6815997618723759,1.9378321044022804,-8.029081560175054
800,4.50,2.4900000000000007,0.5378826091707685,0.6048711515137437,-8.446393709752408
800,5.00,2.5099999999529667,0.5111493194245174,0.09382267083009654,-9.120164412000848
